"ppirawscore","country","q01answer","score1","q02answer","score2","q03answer","score3","q04answer","score4","q05answer","score5","q06answer","score6","q07answer","score7","q08answer","score8","q09answer","score9","q10answer","score10","ppi_mfo","id1","Partner.Name","villagecode","Village.Code.Final","propoornormal","flatproportional","squeezebetonnelimite","village_name1","villagename","Baseline","silcgroupgroupname","Poverty.Likelihood","dumPN","dumFP","dumSBL","lgPPI"
31,"Burkina","Quatre",6,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Deux",2,39,8044,"Manga","Village-000293","Village-000293","P","F","N","Waada","Waada",0,"WENDE N MALGEDA",30.1,1,1,0,3.404525
31,"Burkina","Quatre",6,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Oui",9,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Non",0,"Oui",6,"Oui",8,"Un, ou aucune",0,39,17443,"Kdg","Village-000083","Village-000083","N","P","N","Moutoulou","Moutoulou",0,"Teegawende",30.1,0,0,0,3.404525
31,"Burkina","Quatre",6,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Oui",9,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Non",0,"Oui",8,"Deux",2,39,17663,"Manga","Village-000290","Village-000290","P","F","Y","Mediga","Mediga",0,"Gnassoukoum",30.1,1,1,1,3.404525
31,"Burkina","Quatre",6,"Fran?ais seulement",4,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,2432,"Kdg","Village-000270","Village-000270","P","P","N","Djigoue","Djigoue",0,"Sababougnouma",30.1,1,0,0,3.404525
31,"Burkina","Quatre",6,"Fran?ais seulement",4,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,5985,"Manga","Village-000245","Village-000245","N","F","Y","Lougsi/Lougbisse/Gueswende/Komsilga","Lougsi/Lougbisse/Gueswende/Komsilga",0,"WEND KOAGENDA",30.1,0,1,1,3.404525
31,"Burkina","Quatre",6,"Fran?ais seulement",4,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,11284,"Kdg","Village-000267","Village-000425","P","P","N","Kayero-Bo","Kayero-Bo",0,"Kenedouana",30.1,1,0,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Il n?y pas chef f?minin",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,7853,"Kdg","Village-000074","Village-000074","N","P","N","Thyou","Thyou",0,"Songtaaba",30.1,0,0,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Electricit?/?nergy solaire",8,"Dans la nature, ou autre",0,"Oui",10,"Non",0,"Oui",6,"Oui",8,"Six ou plus",7,39,7516,"Manga","Village-000282","Village-000282","P","F","N","Ouayou","Ouayou",0,"NESSANADOUANA",30.1,1,1,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Electricit?/?nergy solaire",8,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Un, ou aucune",0,39,588,"Kdg","Village-000077","Village-000077","N","P","Y","Tenado/Batondo","Tenado/Batondo",0,"Yilyarpain",30.1,0,0,1,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Electricit?/?nergy solaire",8,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Un, ou aucune",0,39,678,"Kdg","Village-000083","Village-000083","N","P","N","Moutoulou","Moutoulou",0,"Relwende",30.1,0,0,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Electricit?/?nergy solaire",8,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Un, ou aucune",0,39,5690,"Kdg","Village-000077","Village-000077","N","P","Y","Tenado/Batondo","Tenado/Batondo",0,"Piayi",30.1,0,0,1,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Electricit?/?nergy solaire",8,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Un, ou aucune",0,39,17082,"Manga","Village-000286","Village-000286","P","F","N","Torodo","Torodo",0,"Song taaba",30.1,1,1,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Electricit?/?nergy solaire",8,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Un, ou aucune",0,39,17430,"Kdg","Village-000083","Village-000083","N","P","N","Moutoulou","Moutoulou",0,"Teegawende",30.1,0,0,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Electricit?/?nergy solaire",8,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Un, ou aucune",0,39,17501,"Manga","Village-000253","Village-000253","N","F","Y","Ouaregou","Ouaregou",0,"Kumare",30.1,0,1,1,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Electricit?/?nergy solaire",8,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Un, ou aucune",0,39,17502,"Manga","Village-000253","Village-000253","N","F","Y","Ouaregou","Ouaregou",0,"Kumare",30.1,0,1,1,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Six ou plus",7,39,17516,"Manga","Village-000255","Village-000255","N","F","N","Ounzeogo","Ounzeogo",0,"Wokokuma",30.1,0,1,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,1799,"Manga","Village-000285","Village-000285","P","F","N","Tangaye","Tangaye",0,"Nabonswende",30.1,1,1,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,3140,"Manga","Village-000286","Village-000286","P","F","N","Torodo","Torodo",0,"NABONSWENDE",30.1,1,1,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,4790,"Manga","Village-000287","Village-000287","P","F","Y","Tibga","Tibga",0,"SONGTAABA",30.1,1,1,1,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,5170,"Manga","Village-000287","Village-000287","P","F","Y","Tibga","Tibga",0,"WENDSONGDO",30.1,1,1,1,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,5210,"Manga","Village-000287","Village-000287","P","F","Y","Tibga","Tibga",0,"WENDSONGDO",30.1,1,1,1,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,11199,"Kdg","Village-000267","Village-000425","P","P","N","Kayero-Bo","Kayero-Bo",0,"Kenedouana",30.1,1,0,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,11214,"Kdg","Village-000267","Village-000425","P","P","N","Kayero-Bo","Kayero-Bo",0,"Kenedouana",30.1,1,0,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,11269,"Kdg","Village-000267","Village-000425","P","P","N","Kayero-Bo","Kayero-Bo",0,"Kenedouana",30.1,1,0,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,17077,"Manga","Village-000286","Village-000286","P","F","N","Torodo","Torodo",0,"Song taaba",30.1,1,1,0,3.404525
31,"Burkina","Six ou plus",0,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Oui",9,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Oui",6,"Oui",8,"Six ou plus",7,39,18172,"Kdg","Village-000085","Village-000085","N","P","Y","Arbolle/Dakiegre/Ouissiga/Koankin","Arbolle/Dakiegre/Ouissiga/Koankin",0,"Relwende",30.1,0,0,1,3.404525
31,"Burkina","Six ou plus",0,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Electricit?/?nergy solaire",8,"Latrines ordinaires",4,"Non",0,"Non",0,"Oui",6,"Non",0,"Un, ou aucune",0,23,5238,"Kdg","Village-000068","Village-000068","N","P","N","Seguedin","Seguedin",0,"Namanegbzanga",61.7,0,0,0,4.122284
31,"Burkina","Six ou plus",0,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Oui",3,"Oui",6,"Non",0,"Un, ou aucune",0,23,5480,"Manga","Village-000249","Village-000249","N","F","Y","Nobere/Passintinga","Nobere/Passintinga",0,"Nong taaba de samandin",61.7,0,1,1,4.122284
31,"Burkina","Six ou plus",0,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Oui",9,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,2840,"Manga","Village-000287","Village-000287","P","F","Y","Tibga","Tibga",0,"RELWENDE",30.1,1,1,1,3.404525
31,"Burkina","Six ou plus",0,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Oui",9,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,2850,"Manga","Village-000287","Village-000287","P","F","Y","Tibga","Tibga",0,"RELWENDE",30.1,1,1,1,3.404525
31,"Burkina","Six ou plus",0,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Oui",9,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,2870,"Manga","Village-000287","Village-000287","P","F","Y","Tibga","Tibga",0,"RELWENDE",30.1,1,1,1,3.404525
31,"Burkina","Six ou plus",0,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Oui",9,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,16016,"Manga","Village-000256","Village-000256","N","F","N","Benna","Benna",0,"Songtaaba",30.1,0,1,0,3.404525
31,"Burkina","Six ou plus",0,"Fran?ais seulement",4,"Il n?y pas chef f?minin",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,8033,"Manga","Village-000284","Village-000284","P","F","Y","Dalo","Dalo",0,"Pengd-Wende",30.1,1,1,1,3.404525
31,"Burkina","Six ou plus",0,"Fran?ais seulement",4,"Non",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Oui",10,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,4727,"Manga","Village-000245","Village-000245","N","F","Y","Lougsi/Lougbisse/Gueswende/Komsilga","Lougsi/Lougbisse/Gueswende/Komsilga",0,"WEND SONGDO",30.1,0,1,1,3.404525
31,"Burkina","Trois",9,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Oui",6,"Oui",8,"Six ou plus",7,39,11744,"Kdg","Village-000270","Village-000270","P","P","N","Djigoue","Djigoue",0,"Sifoka",30.1,1,0,0,3.404525
31,"Burkina","Trois",9,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Oui",9,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Non",0,"Oui",6,"Oui",8,"Deux",2,39,6135,"Manga","Village-000245","Village-000245","N","F","Y","Lougsi/Lougbisse/Gueswende/Komsilga","Lougsi/Lougbisse/Gueswende/Komsilga",0,"WEND KOAGENDA",30.1,0,1,1,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Il n?y pas chef f?minin",0,"Electricit?/?nergy solaire",8,"Dans la nature, ou autre",0,"Non",0,"Non",0,"Oui",6,"Oui",8,"Trois ? cinq",3,39,519,"Manga","Village-000282","Village-000282","P","F","N","Ouayou","Ouayou",0,"Kassandouana",30.1,1,1,0,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Il n?y pas chef f?minin",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,1051,"Kdg","Village-000069","Village-000069","N","P","N","Pitmoaga","Pitmoaga",0,"Kiswendsida",30.1,0,0,0,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Il n?y pas chef f?minin",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,5901,"Manga","Village-000249","Village-000249","N","F","Y","Nobere/Passintinga","Nobere/Passintinga",0,"Nong taaba",30.1,0,1,1,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Il n?y pas chef f?minin",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,17925,"Manga","Village-000281","Village-000281","P","F","Y","Mogande","Mogande",0,"Beoog neere",30.1,1,1,1,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Il n?y pas chef f?minin",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Non",0,"Non",0,"Un, ou aucune",0,23,402,"Manga","Village-000249","Village-000249","N","F","Y","Nobere/Passintinga","Nobere/Passintinga",0,"Rel wende",61.7,0,1,1,4.122284
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Il n?y pas chef f?minin",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Non",0,"Non",0,"Un, ou aucune",0,23,8293,"Manga","Village-000249","Village-000249","N","F","Y","Nobere/Passintinga","Nobere/Passintinga",0,"Rel wende",61.7,0,1,1,4.122284
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Il n?y pas chef f?minin",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Oui",6,"Oui",8,"Deux",2,39,9420,"Kdg","Village-000074","Village-000074","N","P","N","Thyou","Thyou",0,"Nabonswende",30.1,0,0,0,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Electricit?/?nergy solaire",8,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Un, ou aucune",0,39,2967,"Kdg","Village-000272","Village-000272","P","P","N","loropeni","loropeni",0,"Abentico",30.1,1,0,0,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Electricit?/?nergy solaire",8,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Un, ou aucune",0,39,17932,"Manga","Village-000281","Village-000281","P","F","Y","Mogande","Mogande",0,"Beoog neere",30.1,1,1,1,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,1927,"Manga","Village-000290","Village-000290","P","F","Y","Mediga","Mediga",0,"Sak-taaba",30.1,1,1,1,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,6654,"Manga","Village-000293","Village-000293","P","F","N","Waada","Waada",0,"SONG TAABA",30.1,1,1,0,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,7134,"Manga","Village-000293","Village-000293","P","F","N","Waada","Waada",0,"BAAS NEERE",30.1,1,1,0,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,7194,"Manga","Village-000293","Village-000293","P","F","N","Waada","Waada",0,"BAAS NEERE",30.1,1,1,0,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,7854,"Manga","Village-000293","Village-000293","P","F","N","Waada","Waada",0,"BEOG NEERE",30.1,1,1,0,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Oui",6,"Oui",8,"Trois ? cinq",3,39,17189,"Manga","Village-000293","Village-000293","P","F","N","Waada","Waada",0,"SOUGR NOOMA",30.1,1,1,0,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Oui",6,"Oui",8,"Deux",2,39,10025,"Manga","Village-000281","Village-000281","P","F","Y","Mogande","Mogande",0,"Nongtaaba 4",30.1,1,1,1,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Oui",6,"Oui",8,"Deux",2,39,15737,"Kdg","Village-000071","Village-000071","N","P","Y","Loaga","Loaga",0,"Nongtaaba",30.1,0,0,1,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Oui",6,"Oui",8,"Deux",2,39,18324,"Manga","Village-000281","Village-000281","P","F","Y","Mogande","Mogande",0,"DAKOUPA",30.1,1,1,1,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Oui",9,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Non",0,"Oui",8,"Un, ou aucune",0,39,4309,"Manga","Village-000253","Village-000253","N","F","Y","Ouaregou","Ouaregou",0,"Kumare/tengsoba",30.1,0,1,1,3.404525
31,"Burkina","Trois",9,"Autre langue que le Fran?ais (peu importe que la personne sache lire ou ecrire Fran?ais)",5,"Oui",9,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Oui",3,"Non",0,"Oui",8,"Un, ou aucune",0,39,7931,"Manga","Village-000253","Village-000253","N","F","Y","Ouaregou","Ouaregou",0,"Sangare",30.1,0,1,1,3.404525
31,"Burkina","Trois",9,"Fran?ais seulement",4,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Oui",6,"Oui",8,"Trois ? cinq",3,39,1590,"Manga","Village-000245","Village-000245","N","F","Y","Lougsi/Lougbisse/Gueswende/Komsilga","Lougsi/Lougbisse/Gueswende/Komsilga",0,"WENDMANEGDA",30.1,0,1,1,3.404525
31,"Burkina","Trois",9,"Fran?ais seulement",4,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Oui",6,"Oui",8,"Trois ? cinq",3,39,16384,"Kdg","Village-000274","Village-000274","P","P","Y","Diassara/Gbingue","Diassara/Gbingue",0,"Wend la sida",30.1,1,0,1,3.404525
31,"Burkina","Trois",9,"Fran?ais seulement",4,"Oui",9,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Non",0,"Oui",8,"Un, ou aucune",0,39,597,"Kdg","Village-000077","Village-000077","N","P","Y","Tenado/Batondo","Tenado/Batondo",0,"Ngewarseye",30.1,0,0,1,3.404525
31,"Burkina","Trois",9,"Fran?ais seulement",4,"Oui",9,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Non",0,"Oui",8,"Un, ou aucune",0,39,4020,"Manga","Village-000287","Village-000287","P","F","Y","Tibga","Tibga",0,"KISWENDSIDA",30.1,1,1,1,3.404525
31,"Burkina","Un",19,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Il n?y pas chef f?minin",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Oui",3,"Non",0,"Oui",8,"Un, ou aucune",0,39,9430,"Kdg","Village-000074","Village-000074","N","P","N","Thyou","Thyou",0,"Nabonswende",30.1,0,0,0,3.404525
31,"Burkina","Un",19,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Electricit?/?nergy solaire",8,"Latrines ordinaires",4,"Non",0,"Non",0,"Non",0,"Oui",8,"Un, ou aucune",0,39,4728,"Kdg","Village-000077","Village-000077","N","P","Y","Tenado/Batondo","Tenado/Batondo",0,"Kienaignai",30.1,0,0,1,3.404525
31,"Burkina","Un",19,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Non",0,"Non",0,"Oui",8,"Six ou plus",7,39,842,"Kdg","Village-000077","Village-000077","N","P","Y","Tenado/Batondo","Tenado/Batondo",0,"Suilipen",30.1,0,0,1,3.404525
31,"Burkina","Un",19,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Non",0,"Non",0,"Oui",8,"Six ou plus",7,39,6478,"Manga","Village-000282","Village-000282","P","F","N","Ouayou","Ouayou",0,"Weng N Goudi",30.1,1,1,0,3.404525
31,"Burkina","Un",19,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Dans la nature, ou autre",0,"Non",0,"Non",0,"Non",0,"Oui",8,"Six ou plus",7,39,17508,"Manga","Village-000255","Village-000255","N","F","N","Ounzeogo","Ounzeogo",0,"Wokokuma",30.1,0,1,0,3.404525
31,"Burkina","Un",19,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Non",0,"Oui",8,"Trois ? cinq",3,39,3930,"Manga","Village-000287","Village-000287","P","F","Y","Tibga","Tibga",0,"NONGTAABA",30.1,1,1,1,3.404525
31,"Burkina","Un",19,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Non",0,"Oui",8,"Trois ? cinq",3,39,4297,"Kdg","Village-000276","Village-000276","P","P","Y","Boura","Boura",0,"Akaweri",30.1,1,0,1,3.404525
31,"Burkina","Un",19,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Non",0,"Oui",8,"Trois ? cinq",3,39,4897,"Manga","Village-000245","Village-000245","N","F","Y","Lougsi/Lougbisse/Gueswende/Komsilga","Lougsi/Lougbisse/Gueswende/Komsilga",0,"WEND SONGDO",30.1,0,1,1,3.404525
31,"Burkina","Un",19,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Non",0,"Oui",8,"Trois ? cinq",3,39,9415,"Kdg","Village-000074","Village-000074","N","P","N","Thyou","Thyou",0,"Nabonswende",30.1,0,0,0,3.404525
31,"Burkina","Un",19,"Aucune, ou il n?y a pas chef masculin du m?nage",0,"Non",0,"Torche ? piles, ou batteries",5,"Latrines ordinaires",4,"Non",0,"Non",0,"Non",0,"Oui",8,"Trois ? cinq",3,39,11174,"Kdg","Village-000267","Village-000425","P","P","N","Kayero-Bo","Kayero-Bo",0,"Kenedouana",30.1,1,0,0,3.404525
